"Year","Month","Pl_inp_t_C_ha","OA_inp_t_C_ha","TEMP_C","RM_Temp","RAIN_mm","PEVAP_mm","SMD_mm","RM_Moist","PC","RM_PC","DPM_t_C_ha","RPM_t_C_ha","Bio_t_C_ha","Hum_t_C_ha","IOM_t_C_ha","SOC_t_C_ha","CO2_t_C_ha"
1962,9,0,0,12.51,1.48022910719091,97.1,60.4,0,1,0,1,0.368662937315932,5.89987449850057,0.878826384752366,31.4765963656844,3.0041,41.6280601862533,40.6125602693403
1962,10,0,0,10.11,1.11476383601411,67.1,29.3,0,1,0,1,0.145607247926464,5.73772036989003,0.877095204068527,31.4774902176915,3.0041,41.2420130395765,40.9986074160171
1962,11,0,0,5.08,0.504870302280823,71.7,11.6,0,1,0,1,0.0956014189325267,5.6657553722133,0.870649692174104,31.4716455605107,3.0041,41.1077520438306,41.132868411763
1962,12,0,0,0.78,0.182328963270821,46.1,-0.5,0,1,0,1,0.0821253599388297,5.63998836015598,0.867820923967795,31.4689607950777,3.0041,41.0629954391403,41.1776250164532
1963,1,0,0,-3.83,0.0309248014609581,42.7,2.1,0,1,0,1,0.0800359726495899,5.63562965726636,0.867318757443318,31.4684806610101,3.0041,41.0555650483694,41.1850554072242
1963,2,0,0,-1.86,0.0746185105219243,22.2,13,0,1,0,1,0.0752107444915245,5.62512639975819,0.866089291593211,31.467294037681,3.0041,41.037820473524,41.2027999820696
1963,3,0,0,5.72,0.569136539217186,81.6,45.5,0,1,0,1,0.0468061053344167,5.54565648159451,0.856150970742478,31.4571255503695,3.0041,40.9098391080409,41.3307813475527
1963,4,0,0,8.39,0.880323570541903,59.6,75.5,0,1,0,1,0.0224751594487633,5.42494041611803,0.839289168981027,31.4387139006602,3.0041,40.729518645208,41.5111018103856
1963,5,0,0,10.36,1.15085381389005,43.8,108.4,-37.5,0.438324839278637,1,0.6,0.0174647885012644,5.38404633826643,0.833138650540564,31.4319040554178,3.0041,40.6706538327261,41.5699666228675
1963,6,0,0,14.52,1.81516816387966,36.1,120.7,-44.9444,0.2,1,0.6,0.0145657073157762,5.35480717300474,0.82866560971211,31.4268913562619,3.0041,40.6290298462946,41.611590609299
1963,7,0,0,14.61,1.83069351723836,48.4,121,-44.9444,0.2,1,0.6,0.0121290160210268,5.32547875141787,0.824136794071716,31.4217534090874,3.0041,40.587597970598,41.6530224849956
1963,8,0,0,14.05,1.73478548473967,87.1,107,-38.0944,0.419295732236133,1,0.6,0.00843092526982818,5.26768923821052,0.815175594729914,31.4113325815523,3.0041,40.5067283397625,41.733892115831
1963,9,0.9807,0,12.58,1.49148600601161,83.4,61.7,-0.9694,1,1,0.6,0.582773247170191,5.55307370989341,0.797112085449228,31.3892725537395,3.0041,41.3263315962523,41.8949888593412
1963,10,0,0,10.75,1.20811776993034,46.2,34.7,0,1,0,1,0.212944881735778,5.38786203266103,0.812045092642218,31.4038189022505,3.0041,40.8207709092896,42.400549546304
1963,11,0,0,8.16,0.850900631201073,113.5,11.4,0,1,0,1,0.104789073053532,5.27445911165515,0.805812782955339,31.3955831745392,3.0041,40.5847441422032,42.6365763133904
1963,12,0,0,1.81,0.242290395989286,26.2,2.2,0,1,0,1,0.0856304409384445,5.24260690791268,0.802722462850696,31.3918020244547,3.0041,40.5268618361565,42.6944586194371
1964,1,0,0,2.22,0.269148264722427,44.2,4.7,0,1,1,0.6,0.0748485475605733,5.22148399728544,0.800459628054427,31.3890303234577,3.0041,40.4899224963581,42.7313979592355
1964,2,0,0,4.07,0.411951595016809,35.8,19.8,0,1,1,0.6,0.0609156980103581,5.18931849943,0.796767707109277,31.3844560465198,3.0041,40.4355579510695,42.7857625045241
1964,3,0,0,3.7,0.380548183568056,97.2,45,0,1,1,0.6,0.0503609874454165,5.15978109673673,0.793139857900294,31.3799288291513,3.0041,40.3873107712338,42.8340096843598
1964,4,0,0,8.39,0.880323570541903,81.7,78,0,1,1,0.6,0.0324290631473613,5.09209482017204,0.78428253443731,31.3685780803228,3.0041,40.2814844980795,42.939835957514
1964,5,0,0,13.16,1.5859418570357,48.5,112.6,-35.95,0.487946501317471,1,0.6,0.0220238870917991,5.03332842615357,0.776044113682135,31.3578554695395,3.0041,40.193351896467,43.0279685591266
1964,6,0,0,13.85,1.70094379839839,93.1,123.4,-35.4,0.505554187847379,1,0.6,0.0143273172323897,4.96882151020218,0.766648323974497,31.3453606245659,3.0041,40.099257775975,43.1220626796186
1964,7,0,0,16.31,2.13129183639303,28.2,132.8,-44.9444,0.2,1,0.6,0.0115772136680019,4.93715283471182,0.761899496899316,31.33899848809,3.0041,40.0537280333692,43.1675924222244
1964,8,2.029,0,15.59,2.00235147605179,27.5,106.5,-44.9444,0.2,1,0.6,1.20691901520281,5.73914136571176,0.757421930390345,31.3329366387161,3.0041,42.0405189500211,43.2098015055725
1964,9,0,0,13.9,1.70938339118928,33.4,61.3,-44.9444,0.2,0,1,0.907713582480568,5.69029842666272,0.782035988360168,31.3605457839828,3.0041,41.7446937814862,43.5056266741074
1964,10,0,0,8.37,0.877746354560321,48.5,27.4,-16.9944,1,0,1,0.436799201157288,5.56679250098818,0.814178558781287,31.3957009113183,3.0041,41.2175711722451,44.0327492833485
1964,11,0,0,7.21,0.734470779262229,46.6,8.4,0,1,1,0.6,0.302547474588542,5.50579940387386,0.818913364307316,31.401095544647,3.0041,41.0324557874168,44.2178646681768
1964,12,0,0,3.18,0.338817058737391,59.3,5.1,0,1,1,0.6,0.255399676402891,5.47788850770828,0.819468480840474,31.4017985413776,3.0041,40.9586552063292,44.2916652492643
1965,1,0,0,3.22,0.341927360870173,64,5.7,0,1,1,0.6,0.215264175289239,5.44986483518435,0.819250263595058,31.4016007183333,3.0041,40.8900799924019,44.3602404631917
1965,2,0,0,2.51,0.289188596123318,28.6,22.6,0,1,1,0.6,0.186283870932272,5.42627545411272,0.818544199651605,31.4008265247929,3.0041,40.8360300494895,44.4142904061041
1965,3,0,0,5.26,0.52252659627562,67.1,41.7,0,1,1,0.6,0.143453135494782,5.38391109611812,0.816329678781109,31.3982505089646,3.0041,40.7460444193586,44.5042760362349
1965,4,0.3523,0,7.9,0.818212244970774,61.2,73.9,0,1,1,0.6,0.303202600959072,5.4626224504914,0.811016038835388,31.3918616922999,3.0041,40.9728027825857,44.6298176730079
1965,5,0.3523,0,11.24,1.28168055444099,55.4,108.2,-25.75,0.814489051508501,1,0.6,0.387822436275583,5.52213623522364,0.810901442278097,31.3912131127663,3.0041,41.1161732265436,44.8387472290499
1965,6,0.3523,0,13.95,1.71783692073746,61.6,120.3,-44.9444,0.2,1,0.6,0.534523808816867,5.63813629710503,0.812920154677709,31.3935315034909,3.0041,41.3832117640905,44.9240086915031
1965,7,0.3523,0,13.68,1.67235445947842,96.8,126.3,-42.8694,0.266428999181019,1,0.6,0.635688494169828,5.74496495156564,0.818393900442998,31.3999014606707,3.0041,41.6030488068492,45.0564716487444
1965,8,0.3523,0,14.67,1.84106692805854,77.7,103.4,-42.7194,0.271231095507357,1,0.6,0.703149237581791,5.84647933600603,0.826659699706512,31.4096307640704,3.0041,41.7900190373647,45.2218014182288
1965,9,1.7616,0,12.24,1.43710676598175,139.6,61.1,0,1,1,0.6,1.38238774123274,6.44376500723333,0.846298670143244,31.4325264155296,3.0041,43.1090778341389,45.6643426214546
1965,10,0,0,10.32,1.14504662928638,63.3,30.6,0,1,1,0.6,0.779805255149377,6.33403388815777,0.894365484276772,31.4898213679239,3.0041,42.5021259955078,46.2712944600857
1965,11,0,0,4.29,0.431296337046394,73.8,5.6,0,1,1,0.6,0.628537723118329,6.29318846999267,0.90397445678569,31.5023602104841,3.0041,42.3321608603807,46.4412595952128
1965,12,0,0,4.39,0.440254769770211,120.1,1.2,0,1,1,0.6,0.504349087488245,6.25176629922647,0.910553591152313,31.5115234388044,3.0041,42.1822924166714,46.5911280389221
1966,1,0,0,2.05,0.257803025310359,44.7,8.8,0,1,0,1,0.406845215735969,6.2116027601425,0.91444801102453,31.5176077650202,3.0041,42.0546037519232,46.7188167036704
1966,2,0,0,5.97,0.595357786022696,84.3,22,0,1,0,1,0.247720555728005,6.11983424137712,0.916743007218934,31.5236252128102,3.0041,41.8120230171343,46.9613974384593
1966,3,0,0,6.01,0.599610879192411,33.4,42.6,0,1,0,1,0.150298841194419,6.0287804273847,0.912448170030365,31.5220079596809,3.0041,41.6176353982904,47.1557850573031
1966,4,0,0,7.37,0.753494554959577,90.3,73.8,0,1,0,1,0.0802152348572339,5.91627705698416,0.901818801776121,31.5134516954424,3.0041,41.41586278906,47.3575576665336
1966,5,0,0,10.52,1.17420615613206,63.5,97.7,-9.77500000000001,1,1,0.6,0.044594493156686,5.81298543554757,0.888959310809148,31.5016112807511,3.0041,41.2522505202645,47.521169935329
1966,6,0,0,15.25,1.94227203283837,140.9,121.7,0,1,1,0.6,0.0168858224769472,5.64607268083569,0.865453891130039,31.4776811693448,3.0041,41.0101935637875,47.7632268918061
1966,7,0,0,14.61,1.83069351723836,74.8,124.2,-18.35,1,1,0.6,0.00676070790699094,5.49313867587368,0.842370108834093,31.4525698614371,3.0041,40.7989393540518,47.9744811015417
1966,8,0,0,14.47,1.80656113325819,126.6,99,0,1,1,0.6,0.00273969619882663,5.34628209048264,0.819745884938598,31.4264713576041,3.0041,40.5993390292242,48.1740814263694
1966,9,0,0,13.72,1.67906662983466,80.9,64.7,0,1,1,0.6,0.00118330778328357,5.21331215198233,0.799143373064597,31.4014334609087,3.0041,40.4191722937389,48.3542481618547
1966,10,0,0,10.18,1.12481967296801,143.7,30.2,0,1,1,0.6,0.000674289244833794,5.1260895032296,0.785528212814826,31.3843332931662,3.0041,40.3007252984555,48.4726951571381
1966,11,2.6,0,4.94,0.491365615062217,71.6,10.4,0,1,1,0.6,1.5349536385184,6.15402040538999,0.779602885632089,31.3767920938967,3.0041,42.8494690234372,48.5239514321564
1966,12,0,0,5.06,0.502928828596031,95.5,5.3,0,1,0,1,1.00943707147719,6.07712894813241,0.824566030791707,31.4282535707785,3.0041,42.3434856211798,49.0299348344137
1967,1,0,0,4.35,0.436659009140474,51.7,4.3,0,1,0,1,0.701531352364927,6.01114891046536,0.847422086690391,31.4551905759414,3.0041,42.0193929254621,49.3540275301315
1967,2,0,0,5.15,0.511697518910121,78.8,18.6,0,1,0,1,0.457991668441693,5.93474142189415,0.861637020623831,31.4726699215297,3.0041,41.7311400324894,49.6422804231042
1967,3,0,0,7.2,0.733289794131078,52.5,46.6,0,1,0,1,0.248582843526227,5.82693547074306,0.867290175847896,31.4808479481274,3.0041,41.4277564382446,49.945664017349
1967,4,0,0,7.38,0.754691518727931,83.4,74,0,1,1,0.6,0.170448023879427,5.7613443474887,0.865196981261305,31.4796843894475,3.0041,41.2807737420769,50.0926467135167
1967,5,0,0,10.33,1.14649726097639,118.9,102.3,0,1,1,0.6,0.0960800573316189,5.66311096808559,0.857611507541183,31.4724182845501,3.0041,41.0933208175085,50.2800996380851
1967,6,0,0,13.28,1.6057416737275,61.3,111.3,-22.175,0.928939013952907,1,0.6,0.0455752010037932,5.53780847804864,0.843311377575425,31.457077663513,3.0041,40.8878727201409,50.4855477354527
1967,7,0,0,17.03,2.26238330973901,44.3,132.5,-44.9444,0.2,1,0.6,0.0363474990605464,5.5003498042421,0.838293921581864,31.4516294469986,3.0041,40.8307206718831,50.5426997837105
1967,8,1.9398,0,15.78,2.036156506665,43.7,112,-44.9444,0.2,1,0.6,1.17445141208127,6.26185349486106,0.833644585330726,31.446502331516,3.0041,42.720551823789,50.5926686318046
1967,9,0,0,13.43,1.63061191965067,58.8,67.6,-36.8444,0.459313201622289,0,1,0.629182767614044,6.14569715399849,0.874827647621517,31.4951118833639,3.0041,42.1489194525979,51.1643010029956
1967,10,0,0,10.92,1.23343878568247,120.7,36.6,0,1,0,1,0.225102561740207,5.95908066029508,0.890078864936802,31.5156947710286,3.0041,41.5940568580007,51.7191635975928
1967,11,0,0,4.97,0.494242645310608,59.4,8.6,0,1,0,1,0.149110442649645,5.88590289125907,0.88648665811647,31.5135484853846,3.0041,41.4391484774097,51.8740719781838
1967,12,0,0,3.67,0.378064235038203,47.8,1.4,0,1,0,1,0.108813317237489,5.83053373282813,0.881874058155775,31.5096985771112,3.0041,41.3350196853326,51.978200770261
1968,1,0,0,3.62,0.373945097286823,46.4,15.3,0,1,0,1,0.0796795378835767,5.77628023821463,0.876248946076698,31.5045375118323,3.0041,41.2408462340072,52.0723742215864
1968,2,0,0,1.76,0.23913262862136,21.8,18.1,0,1,0,1,0.0652832583648746,5.7418508287719,0.872221038767896,31.5006957266977,3.0041,41.1841508526024,52.1290696029912
1968,3,0,0,6.64,0.668673915805509,15.8,58.7,-24.9890864,0.838848920863309,0,1,0.040907167649641,5.66189528730447,0.86205458921779,31.4904320043024,3.0041,41.0593890484743,52.2538314071193
1968,4,0,0,7.75,0.799633140142171,50.7,74.8,-24.9890864,0.838848920863309,0,1,0.0233904807008675,5.56774100843187,0.848977333376311,31.4765493198513,3.0041,40.9207581423603,52.3924623132333
1968,5,0,0,9.69,1.05524853098435,55.2,100.8,-44.9444,0.2,1,0.6,0.0210479733764714,5.55014282725131,0.846394330122573,31.4737917064496,3.0041,40.8954768372,52.4177436183936
1968,6,0,0,14.81,1.86534284101841,77.4,122.4,-44.9444,0.2,1,0.6,0.017466242093501,5.51917081065254,0.841810696217571,31.4688286251117,3.0041,40.8513763740753,52.4618440815182
1968,7,0,0,14.79,1.86186878625496,108.5,131.7,-35.2194,0.511335911824292,1,0.6,0.0108509193376873,5.44091381762295,0.830127554863321,31.4557326574951,3.0041,40.741724949319,52.5714955062745
1968,8,0,0,15.34,1.95812278497978,75.1,115.1,-44.9444,0.2,1,0.6,0.00892126300879702,5.4090455801964,0.825253619499445,31.450207651833,3.0041,40.6975281145376,52.615692341056
1968,9,1.3848,0,14.04,1.7330881508587,108.2,72.5,0,1,1,0.6,0.82100953248172,5.83778327621509,0.804275164799331,31.4249735268298,3.0041,41.892141500326,52.8058789552676
1968,10,0,0,12.66,1.50438935254434,40.8,41.5,0,1,0,1,0.234364343138749,5.6223032728832,0.836671606811079,31.4592861693144,3.0041,41.1567253921474,53.5412950634461
1968,11,0,0,6.27,0.627641500329204,52.9,15.7,0,1,0,1,0.13891223666338,5.53477202529548,0.833173054732547,31.4556143805395,3.0041,40.9665716972309,53.7314487583627
1968,12,0,0,2.27,0.272541642471631,47.1,3,0,1,0,1,0.110688982322813,5.49718881161618,0.830201672628474,31.4523929747833,3.0041,40.8945724413508,53.8034480142428
1969,1,0,0,5.65,0.561906433124297,75.9,8.3,0,1,1,0.6,0.0835772280177833,5.45104994136264,0.8257681507412,31.4474251848055,3.0041,40.8119205049272,53.8860999506664
1969,2,0,0,0.52,0.168857822461814,57.4,12.6,0,1,1,0.6,0.0768105637576593,5.43726062563991,0.824282839420655,31.4457585251126,3.0041,40.7882125539308,53.9098079016627
1969,3,0,0,3.32,0.34977587467358,55.7,39.3,0,1,1,0.6,0.0644863931276663,5.40880799237608,0.821062929090001,31.4420864168033,3.0041,40.7405437313971,53.9574767241965
1969,4,0,0,7.67,0.789808669911574,34.7,75,-21.55,0.948947748645985,1,0.6,0.0443321728412941,5.34834104121531,0.813664383738397,31.4333913005047,3.0041,40.6438288982997,54.0541915572938
1969,5,0,0,11.8,1.36786961879331,75.2,116.1,-33.425,0.568781789477506,1,0.6,0.0300451424177956,5.28628714829791,0.805411738093631,31.4234686715346,3.0041,40.549312700344,54.1487077552496
1969,6,0,0,13.24,1.59913215330014,29.8,114,-44.9444,0.2,1,0.6,0.0256050035252904,5.260987467868,0.801872029429665,31.4191913259184,3.0041,40.5117558267414,54.1862646288522
1969,7,0,0,17.13,2.28074874940474,40.4,135.8,-44.9444,0.2,1,0.6,0.0203832382287687,5.225113365782,0.796760490254248,31.41292587631,3.0041,40.459282970575,54.2387374850185
1969,8,2.029,0,16.48,2.16205785610243,60.6,124.6,-44.9444,0.2,1,0.6,1.2138627381871,6.02288942480553,0.791852169438145,31.406835516177,3.0041,42.4395398486078,54.2874806069858
1969,9,0,0,13.9,1.70938339118928,12.2,73.8,-44.9444,0.2,0,1,0.912935897802832,5.9716316490636,0.816316008289994,31.4349791119691,3.0041,42.1399626671255,54.587057788468
1969,10,0,0,12.9,1.54334154250186,3.4,37.6,-44.9444,0.2,0,1,0.705877759417896,5.92572765470375,0.831399439925891,31.4526495109807,3.0041,41.9197543650283,54.8072660905653
1969,11,0,0,5.4,0.536486399538762,65.3,14.9,0,1,1,0.6,0.539800095462639,5.87823292866011,0.84177878834538,31.4650915032609,3.0041,41.7290033157291,54.9980171398645
1969,12,0,0,2.92,0.319005296954519,49.4,4.8,0,1,1,0.6,0.460216130915597,5.85017230674015,0.845853750431411,31.4701873525497,3.0041,41.6305295406369,55.0964909149567
1970,1,0,0,3.58,0.370668489017569,56.2,5.3,0,1,1,0.6,0.382359774885787,5.81773544727378,0.849045591185972,31.4743433991392,3.0041,41.5275842124848,55.1994362431088
1970,2,0,0,2.69,0.302064399135136,56.9,19.1,0,1,1,0.6,0.328760586376248,5.79143511379359,0.850592886447488,31.4765398795115,3.0041,41.4514284661288,55.2755919894647
1970,3,0,0,2.78,0.308628118119098,44.7,41.1,0,1,1,0.6,0.281748752667056,5.76468608203565,0.851358169758377,31.4778432726452,3.0041,41.3797362771063,55.3472841784873
1970,4,0.262,0,6.69,0.674320880610798,71.5,80.1,0,1,1,0.6,0.355733607136588,5.81404830746075,0.850822783893241,31.4779898369085,3.0041,41.5026945353991,55.4863259201945
1970,5,0.262,0,13.13,1.58100542782568,6.8,114.8,-44.9444,0.2,1,0.6,0.458335476074575,5.89391452458217,0.852009378554537,31.4797988387635,3.0041,41.6881582179747,55.5628622376188
1970,6,0.262,0,16.02,2.07908685444969,32.7,134.7,-44.9444,0.2,1,0.6,0.526920244271725,5.96464410185945,0.855416580567649,31.4843422478637,3.0041,41.8354231745625,55.677597281031
1970,7,0.262,0,15.5,1.98639581630044,42.2,152.3,-44.9444,0.2,1,0.6,0.586616051001639,6.03658241667604,0.859969164993498,31.4902601491159,3.0041,41.9775277817871,55.7974926738064
1970,8,0.262,0,15.71,2.02368310974974,63.4,110.6,-44.9444,0.2,1,0.6,0.633767444064477,6.10742209852771,0.865695326312772,31.4976334171243,3.0041,42.1086182860293,55.9284021695642
1970,9,1.3098,0,14.7,1.8462605373438,39.3,77,-44.9444,0.2,1,0.6,1.29992056340567,6.61049120933602,0.871788942259342,31.5054665735116,3.0041,43.2917672885127,56.0550531670809
1970,10,0,0,10.82,1.21851793862295,18.1,50.5,-44.9444,0.2,1,0.6,1.15079310784536,6.58637031744093,0.883954007602617,31.5202676774701,3.0041,43.145485110359,56.2013353452346
1970,11,0,0,7.98,0.828205021630839,130.5,24.6,0,1,1,0.6,0.760597365543401,6.50505349121964,0.913257208596226,31.5565493266038,3.0041,42.7395573919631,56.6072630636305
1970,12,0,0,3.66,0.377238329718063,38,4.9,0,1,1,0.6,0.629852060352956,6.46834810653892,0.921386237769726,31.5674535117279,3.0041,42.5911399163895,56.7556805392041
1971,1,0,0,4.17,0.420682590037938,87,7.5,0,1,0,1,0.443596844447322,6.40067654750867,0.930589819336198,31.5808712391963,3.0041,42.3598344504885,56.9869860051051
1971,2,0,0,4.16,0.419804832973437,14.5,17.6,0,1,0,1,0.312648257643051,6.3338519532598,0.9339179168692,31.587624002148,3.0041,42.1721421299201,57.1746783256735
1971,3,0,0,4.57,0.456639806802495,48.4,41,0,1,0,1,0.21369411189176,6.26195589330921,0.93297347848195,31.5896760354297,3.0041,42.0023995191126,57.3444209364809
1971,4,0,0,7.32,0.747523789572484,33.5,80.8,-24.9890864,0.838848920863309,0,1,0.126722037322568,6.16455585617701,0.926718458424689,31.5864647374079,3.0041,41.8085610893322,57.5382593662614
1971,5,0,0,11.03,1.2499372981212,35.5,101.5,-44.9444,0.2,1,0.6,0.111832506635005,6.1414832173673,0.924553613645048,31.5849658644575,3.0041,41.7669352021048,57.5798852534887
1971,6,0,0,12.1,1.41493566395445,84.3,124.5,-44.9444,0.2,1,0.6,0.0970774107388108,6.11546905806953,0.921900616440834,31.583003004308,3.0041,41.7215500895572,57.6252703660364
1971,7,0,0,16.67,2.19658187222365,36.6,129.2,-44.9444,0.2,1,0.6,0.077933080946113,6.0753021628142,0.917441370670513,31.5794727543491,3.0041,41.6542493687799,57.6925710868136
1971,8,0,0,15.78,2.036156506665,85.5,125.7,-44.9444,0.2,1,0.6,0.0635759256516429,6.03830447938105,0.912985944992146,31.5757614827077,3.0041,41.5947278327326,57.752092622861
1971,9,1.7447,0,13.36,1.61898926172307,15.7,55.1,-44.9444,0.2,1,0.6,1.08373206827852,6.72408871969823,0.909262464708491,31.5725591378343,3.0041,43.2937423905195,57.797778065074
1971,10,0,0,11.2,1.27560951108259,79.5,32.2,0,1,0,1,0.374337597010886,6.51303902992192,0.954560999999991,31.6310034786112,3.0041,42.477041105544,58.6144793500496
1971,11,0,0,5.71,0.568100662920862,66.8,11.1,0,1,0,1,0.233163712818851,6.4211912637598,0.954984237404477,31.6360366892614,3.0041,42.2494759032446,58.842044552349
1971,12,0,0,5.88,0.585846414698556,21,5.1,0,1,0,1,0.143098827273976,6.32783082165399,0.949626650864675,31.6344194640416,3.0041,42.0590757638343,59.0324446917593
1972,1,0,0,3.54,0.367408507265661,59.1,10.8,0,1,1,0.6,0.119084251422182,6.293053258326,0.946523750518638,31.6325908189735,3.0041,41.9953520792403,59.0961683763533
1972,2,0,0,4.04,0.409352487984114,38.1,18.7,0,1,1,0.6,0.0970430790424321,6.25453049465561,0.942608418332263,31.629957338021,3.0041,41.9282393300513,59.1632811255423
1972,3,0,0,6.42,0.644115332764782,42.6,42.7,0,1,1,0.6,0.0703228883825914,6.19439189905177,0.935730487885384,31.6247886606902,3.0041,41.8293339360099,59.2621865195836
1972,4,0,0,8.03,0.834480002892466,48.5,93.3,-21.475,0.951348796809154,1,0.6,0.0472832709868885,6.12106515982483,0.926377245050169,31.6171164218437,3.0041,41.7159420977056,59.375578357888
1972,5,0,0,10.58,1.18301392854732,39.9,125.7,-44.9444,0.2,1,0.6,0.0420077935238076,6.09937974777862,0.923416085566527,31.6146183787291,3.0041,41.6835220055981,59.4079984499955
1972,6,0,0,11.96,1.39289560885042,27.3,128.4,-44.9444,0.2,1,0.6,0.0365457755787358,6.07394552780621,0.919872695450462,31.6115725602746,3.0041,41.64603655911,59.4454838964836
1972,7,0,0,15.32,1.95459708383345,67.5,137.6,-44.9444,0.2,1,0.6,0.0300573099778241,6.03843339876813,0.914822607373174,31.6071300051503,3.0041,41.5945433212695,59.4969771343241
1972,8,2.4313,0,14.97,1.89320722410776,15.2,110,-44.9444,0.2,1,0.6,1.45973863077148,7.0006690178745,0.90985290704202,31.6026658558288,3.0041,43.9770264115168,59.5457940440768
1972,9,0,0,11.38,1.30301987427943,35.7,67.2,-44.9444,0.2,0,1,1.17478766500053,6.95520721843508,0.933292058620975,31.6316580108235,3.0041,43.6990449528801,59.8237755027134
1972,10,0,0,10.13,1.11763299235227,21.8,34.3,-44.9444,0.2,0,1,0.975129745271846,6.9164487683227,0.948545961116646,31.6511696200202,3.0041,43.4953940947314,60.0274263608622
1972,11,0,0,5.99,0.597482349147767,51.7,15.4,-4.79439999999999,1,1,0.6,0.72330382322137,6.85473886982116,0.965789967410499,31.6742471844795,3.0041,43.2221798449325,60.3006406106611
1972,12,0,0,5.41,0.537491111456246,46.3,5.1,0,1,1,0.6,0.552848389510388,6.79969563912582,0.975253710910502,31.6882690691996,3.0041,43.0201668087463,60.5026536468473
1973,1,0,0,4.14,0.418052423080264,20,6.5,0,1,0,1,0.390218478941372,6.72899998280792,0.981369800440967,31.6994009668026,3.0041,42.8040892289929,60.7187312266007
1973,2,0,0,3.83,0.391419959832174,18.5,14.2,0,1,0,1,0.281610098508749,6.66347448296063,0.982449438105833,31.7045317144201,3.0041,42.6361657339953,60.8866547215983
1973,3,0,0,5.53,0.549626325207997,11.1,37.8,-17.25,1,0,1,0.178127849332783,6.57254013774485,0.97894538779124,31.7057310623056,3.0041,42.4394444371745,61.0833760184191
1973,4,0,0,6.93,0.701761458091847,46.2,76.8,-24.9890864,0.838848920863309,0,1,0.109064743064164,6.47652168006489,0.970926061138896,31.7018368098606,3.0041,42.2624492941285,61.260371161465
1973,5,0,0,11.17,1.27106382926575,111.3,106.2,0,1,1,0.6,0.0577665428310307,6.35421029033831,0.956901417383082,31.6919231577297,3.0041,42.0649014082822,61.4579190473114
1973,6,0,0,14.57,1.82378819007707,71.5,117,-16.25,1,1,0.6,0.0232084321943585,6.18273548216009,0.933584011367084,31.6724165841091,3.0041,41.8160445098306,61.706775945763
1973,7,0,0,15.46,1.97931638721607,37.2,128.5,-44.9444,0.2,1,0.6,0.0190407997197654,6.14613149704081,0.928134199481199,31.6677072886536,3.0041,41.7651137848954,61.7577066706982
1973,8,0,0,16.54,2.1729445554989,32.2,109.7,-44.9444,0.2,1,0.6,0.0153219980223153,6.10619619533523,0.922115620610607,31.6623967352492,3.0041,41.7101305492174,61.8126899063762
1973,9,1.6588,0,14.47,1.80656113325819,36.2,77.1,-44.9444,0.2,1,0.6,0.991753548763704,6.75302812751606,0.917086705308655,31.657885420488,3.0041,43.3238538020764,61.8577666535172
1973,10,0,0,8.74,0.925994865105036,30,28.6,-36.3944,0.473719490601305,0,1,0.688092395367255,6.67937533450513,0.938259509297814,31.6852669099269,3.0041,42.9950941490971,62.1865263064965
1973,11,0,0,5.4,0.536486399538762,32.1,8.7,-10.8194,1,0,1,0.440033616395514,6.59038857020787,0.950989878139738,31.7039176986479,3.0041,42.689429763391,62.4921906922026
1973,12,0,0,4.62,0.46125039737157,32,2.4,0,1,0,1,0.299608251728821,6.51482956903286,0.954087019900476,31.7111553885648,3.0041,42.4837802292269,62.6978402263667
1974,1,0,0,5.87,0.584794568248063,64.1,14.7,0,1,0,1,0.184038870290339,6.42027650602282,0.951525259384539,31.7127063084646,3.0041,42.2726469441623,62.9089735114313
1974,2,0,0,5.31,0.527489470741021,62.8,21.2,0,1,0,1,0.118578172654347,6.33616660710591,0.945170082966979,31.7093189084513,3.0041,42.1133337711786,63.068286684415
1974,3,0,0,5.27,0.523517144906571,39.5,42.1,0,1,0,1,0.0766544868532963,6.25377962431467,0.936562597909717,31.7030513825272,3.0041,41.9741480916048,63.2074723639887
1974,4,0,0,7.1,0.721531934277876,15.9,76.4,-41.4,0.313470334793832,1,0.6,0.0684578831742314,6.23259848416636,0.934032116020424,31.7010866544011,3.0041,41.9402751377621,63.2413453178315
1974,5,0,0,10.4,1.15667339713408,32.5,114.8,-44.9444,0.2,1,0.6,0.0609803311667334,6.21100872170083,0.931361855767822,31.6989579388693,3.0041,41.9064088475047,63.2752116080888
1974,6,0,0,13.39,1.62396686942934,68.4,124.3,-44.9444,0.2,1,0.6,0.0518396181117731,6.1808228954103,0.927500832164459,31.6957875090958,3.0041,41.8600508547823,63.3215696008113
1974,7,0,0,14.87,1.87577704392631,41.4,145.6,-44.9444,0.2,1,0.6,0.0429732135528146,6.14613903861185,0.922901192264326,31.6918957696883,3.0041,41.8080092141173,63.3736112414762
1974,8,1.9567,0,14.86,1.8740367595729,109.8,107.4,-15.6944,1,1,0.6,1.17161042963846,6.77769966479816,0.899265073311203,31.669784421452,3.0041,43.5224595891998,63.6158608663937
1974,9,0,0,12.08,1.41177902174175,108.9,62.1,0,1,0,1,0.361279536796597,6.54265657004267,0.953036522774292,31.7373451904621,3.0041,42.5984178200757,64.5399026355179
1974,10,0,0,7.09,0.720361357154955,90.3,37.2,0,1,0,1,0.198214716100456,6.42588427995517,0.952184234062912,31.7417230040534,3.0041,42.3221062341719,64.8162142214216
